"","ID","GENDER_CODE","CITY","STATE_CODE","ZIPCODE","HAVE_PHONE","EMAIL_ADDRESS","DEGREE1_GRAD_DATE","DEGREE1_CAMPUS","DEGREE1_DEGREE","DEGREE1_SCHOOL","DEGREE1_MAJOR","DEGREE2_GRAD_DATE","DEGREE2_CAMPUS","DEGREE2_DEGREE","DEGREE2_SCHOOL","DEGREE2_MAJOR","NON.UT_DEGREES","SpouseGradUT","SPOUSE_NON_UT_DEGREES","RELATIONS_UT","FRATERNITY.SORORITY","STUDENT.LIFE","X1ST_GIFT_UT","WE","LOGAMOUNT"
"24378",3542,"F","Atlanta","GA","30327","Yes","Missing",1966,"UTK"," ","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","UTK - Pi Beta Phi","Y",2006,"WE4 - $250,000 < $500,000",NA
"3633",3547,"M","Chicago","IL","60657","Yes","Present",1995,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","","Y",2014,"WEZ - Unable to Rate",NA
"38924",3551,"F","Knoxville","TN","37922","Yes","Present",1977,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","","Y",1978,"WE6 - $50,000 < $100,000",NA
"22212",3555,"M","Annapolis","MD","21401","No","Present",1971,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","N",1987,"WE4 - $250,000 < $500,000",NA
"40916",3558,"M","Springfield","TN","37172","Yes","Present",1969,"UTK","Bachelor of Science","Bus Adm - UTK","Real Estate & Urban Development",1972,"UTK","Doctor of Jurisprudence","Law - UTK","Law","No","Yes","No","Present","UTK - Delta Tau Delta","Y",1977,"WE6 - $50,000 < $100,000",NA
"37566",3560,"M","Athens","TN","37303","Yes","Present",1975,"UTK","Bachelor of Science","Bus Adm - UTK","Economics",1979,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","Yes","No","Present","","N",1978,"WE5 - $100,000 < $250,000",NA
"40290",3566,"M","Loudon","TN","37774","Yes","Present",1973,"UTK","Master of Science","Bus Adm - UTK","Unknown",1995,"UTK","Doctor of Jurisprudence","Law - UTK","Law","No","Yes","No","Present","","N",1978,"WE5 - $100,000 < $250,000",NA
"37009",3567,"M","Knoxville","TN","37919","Yes","Present",1991,"UTK","Bachelor of Science","Bus Adm - UTK","Statistics",NA," "," "," "," ","No","Yes","No","Present","","Y",1998,"WE5 - $100,000 < $250,000",NA
"11182",3571,"M","Antioch","TN","37013","Yes","Present",1978,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Missing","","N",1980,"WE7 - $25,000 < $50,000",NA
"40949",3575,"M","Knoxville","TN","37922","Yes","Present",1969,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Present","","N",1997,"WE5 - $100,000 < $250,000",NA
"32755",3576,"F","Oak Ridge","TN","37830","No","Missing",2002,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",2003,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","","No","Missing","","N",2015,"WEB - $2,500 < $5,000",NA
"38895",3581,"M","Memphis","TN","38117","No","Present",1977,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Present","","Y",1999,"WE8 - $15,000 < $25,000",NA
"16253",3588,"M","Knoxville","TN","37920","Yes","Present",1989,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Missing","","N",1999,"WE8 - $15,000 < $25,000",NA
"39266",3590,"F","Brentwood","TN","37027","Yes","Present",1987,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Present","","Y",1996,"WE6 - $50,000 < $100,000",NA
"7413",3591,"M","Knoxville","TN","37916","Yes","Present",2005,"UTK","Bachelor of Arts","Arts & Sci - UTK","Psychology",2012,"UTK","Master of Science","Bus Adm - UTK","BUSINESS ANALYTICS","No","","No","Missing","","N",2014,"WEZ - Unable to Rate",NA
"11764",3607,"M","Jacksboro","TN","37757","Yes","Present",1988,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",1991,"UTK","Doctor of Jurisprudence","Law - UTK","Law","No","","No","Missing","","N",1991,"WE6 - $50,000 < $100,000",NA
"42901",3616,"F","Richmond","VA","23226","Yes","Present",1979,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Present","","N",1998,"WE3 - $500,000 < $1 million",NA
"4234",3618,"F","Monroe","TN","38573","Yes","Present",2004,"UTK","Master of Science","Bus Adm - UTK","Human Resource Development",NA," "," "," "," ","No","Yes","No","Missing","","N",2007,"WEA - $5,000 < $10,000",NA
"28233",3623,"F","Nashville","TN","37221","Yes","Missing",1984,"UTK","Bachelor of Science","Bus Adm - UTK","Urban Studies",NA," "," "," "," ","No","","No","Missing","","N",1986,"WE7 - $25,000 < $50,000",NA
"18802",3628,"M","Lithia Springs","GA","30122","Yes","Present",1961,"UTK"," ","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","N",1986,"WE6 - $50,000 < $100,000",NA
"41551",3632,"F","Knoxville","TN","37912","Yes","Missing",1956,"UTK","Bachelor of Science","Bus Adm - UTK","Office Administration",NA," "," "," "," ","No","","No","Present","","N",1986,"WEZ - Unable to Rate",NA
"43288",3635,"M","Simpsonville","SC","29681","No","Present",1968,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",1972,"UTK","Master of Business Administration","Bus Adm - UTK","Unknown","No","","No","Present","","Y",1993,"WE7 - $25,000 < $50,000",NA
"26229",3637,"M","Laguna Woods","CA","92637","Yes","Missing",1972,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Missing","","N",1981,"WE6 - $50,000 < $100,000",NA
"35568",3642,"F","Knoxville","TN","37924","No","Present",1983,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Present","UTK - Phi Mu","Y",1990,"WEZ - Unable to Rate",NA
"20787",3646,"F","Brentwood","TN","37027","Yes","Present",1982,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","N",2001,"WE6 - $50,000 < $100,000",NA
"1399",3647,"M","Dayton","OH","45458","Yes","Present",1982,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Missing","","N",2006,"WE6 - $50,000 < $100,000",NA
"43461",3649,"F","Knoxville","TN","37922","Yes","Present",1979,"UTK","Master of Science","Grad Sch of Social Work - UTK","Social Work",1989,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","Yes","No","Present","","N",2006,"WE3 - $500,000 < $1 million",NA
"40558",3650,"M","Knoxville","TN","37922","Yes","Missing",1975,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",1977,"UTK","Master of Business Administration","Bus Adm - UTK","Unknown","No","","No","Present","","N",1986,"WEZ - Unable to Rate",NA
"6991",3651,"F","Tampa","FL","33614","Yes","Present",1998,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","N",2015,"WE9 - $10,000 < $15,000",NA
"16839",3654,"F","Knoxville","TN","37932","Yes","Present",2006,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",2007,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","","No","Missing","","N",2009,"WE5 - $100,000 < $250,000",NA
"37642",3658,"M","Knoxville","TN","37922","Yes","Present",1989,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",1991,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","Yes","No","Present","","Y",1995,"WE5 - $100,000 < $250,000",NA
"2174",3664,"M","Loudon","TN","37774","Yes","Present",1960,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Missing","UTK - Sigma Chi","Y",1977,"WE4 - $250,000 < $500,000",NA
"20672",3674,"M","Brentwood","TN","37027","Yes","Present",1969,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",1974,"UTK","Doctor of Jurisprudence","Law - UTK","Law","No","","No","Missing","UTK -  Alpha Tau Omega","Y",1978,"WE4 - $250,000 < $500,000",NA
"22666",3675,"M","Knoxville","TN","37918","Yes","Present",1994,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","N",2008,"WEA - $5,000 < $10,000",NA
"41122",3676,"M","Knoxville","TN","37922","Yes","Present",1972,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","Yes","No","Present","","N",1992,"WE6 - $50,000 < $100,000",NA
"490",3679,"M","Brownsville","TN","38012","Yes","Missing",1960,"UTK"," ","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","Yes","No","Missing","","N",1978,"WE2 - $1 million < $5 million",NA
"22425",3681,"M","Dayton","OH","45435","Yes","Present",1995,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","N",1995,"WEZ - Unable to Rate",NA
"20706",3687,"M","Knoxville","TN","37917","Yes","Present",2002,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",2009,"WE7 - $25,000 < $50,000",NA
"2126",3692,"M","Ballwin","MO","63011","Yes","Present",1974,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","Yes","No","Missing","","N",1978,"WE6 - $50,000 < $100,000",NA
"40723",3699,"M","Knoxville","TN","37928","Yes","Present",1967,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Present","","N",1987,"WEA - $5,000 < $10,000",NA
"19074",3700,"M","Corryton","TN","37721","No","Present",1975,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",2005,"WE6 - $50,000 < $100,000",NA
"28738",3703,"F","Knoxville","TN","37918","Yes","Missing",1969,"UTK","Bachelor of Science","Bus Adm - UTK","Business Education",NA," "," "," "," ","No","","No","Missing","","N",2008,"WE7 - $25,000 < $50,000",NA
"42503",3705,"M","Glenview","IL","60025","No","Present",1976,"UTK","Bachelor of Science","Bus Adm - UTK","Real Estate & Urban Development",NA," "," "," "," ","No","","No","Present","","Y",1999,"WEZ - Unable to Rate",NA
"6274",3707,"M","Roswell","GA","30075","Yes","Present",1990,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","UTK - Pi Kappa Alpha","Y",1994,"WE7 - $25,000 < $50,000",NA
"43481",3709,"F","Millington","TN","38053","Yes","Missing",1998,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","Yes","No","Present","","Y",2014,"WE6 - $50,000 < $100,000",NA
"2868",3710,"M","Lake Bluff","IL","60044","Yes","Present",1976,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","","N",1984,"WE4 - $250,000 < $500,000",NA
"10412",3711,"F","Peachtree City","GA","30269","Yes","Present",1989,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","N",2007,"WE6 - $50,000 < $100,000",NA
"27240",3716,"M","Glendale","CA","91208","Yes","Missing",1979,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","N",2007,"WE7 - $25,000 < $50,000",NA
"13362",3718,"M","Gallatin","TN","37066","Yes","Present",1975,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","UTK - Sigma Phi Episilon","Y",1987,"WEZ - Unable to Rate",NA
"14184",3719,"M","Maryville","TN","37803","Yes","Present",1992,"UTK","Bachelor of Science","Bus Adm - UTK","Management",NA," "," "," "," ","No","","No","Missing","","N",1996,"WE9 - $10,000 < $15,000",NA
"2517",3720,"M","Fort Worth","TX","76109","Yes","Present",1958,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","UTK - Pi Kappa Alpha","Y",1986,"WE4 - $250,000 < $500,000",NA
"23391",3723,"M","Athens","TN","37303","Yes","Present",1964,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","N",1988,"WE6 - $50,000 < $100,000",NA
"24933",3724,"M","Nashville","TN","37212","Yes","Missing",1984,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Missing","","N",1992,"WEZ - Unable to Rate",NA
"39643",3726,"M","Franklin","TN","37068","Yes","Present",1968,"UTK","Bachelor of Science","Bus Adm - UTK","Industrial Management",NA," "," "," "," ","No","Yes","No","Present","","N",1977,"WE4 - $250,000 < $500,000",NA
"22024",3728,"M","Atlanta","GA","30307","No","Present",1985,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",1986,"UTK","Master of Accountancy","Bus Adm - UTK","Business Administration","No","","No","Missing","","Y",2013,"WE5 - $100,000 < $250,000",NA
"35356",3736,"M","Cleveland","OH","44121","Yes","Present",1987,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Present","","Y",1988,"WE7 - $25,000 < $50,000",NA
"13564",3745,"M","Huntsville","AL","35801","Yes","Present",1968,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","Y",1977,"WE8 - $15,000 < $25,000",NA
"34924",3746,"F","Germantown","TN","38138","Yes","Present",1993,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","UTK - Delta Delta Delta","Y",1993,"WE6 - $50,000 < $100,000",NA
"36562",3753,"F","Saltillo","MS","38866","Yes","Present",1985,"UTK","Bachelor of Science","Bus Adm - UTK","Statistics",NA," "," "," "," ","No","","No","Present","UTK - Pi Beta Phi","Y",1988,"WE6 - $50,000 < $100,000",NA
"32474",3756,"M","Loudon","TN","37774","No","Missing",1974,"UTK","Bachelor of Science","Bus Adm - UTK","Statistics",NA," "," "," "," ","No","","No","Missing","","N",1978,"WEA - $5,000 < $10,000",NA
"8328",3762,"M","Maryville","TN","37801","No","Present",1976,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",1977,"WE5 - $100,000 < $250,000",NA
"5615",3766,"F","Baltimore","MD","21212","Yes","Present",2012,"UTK","Doctor of Philosophy","Bus Adm - UTK","Industrial/Organizational Psychology",NA," "," "," "," ","No","","No","Missing","","N",2011,"WEZ - Unable to Rate",NA
"1574",3767,"M","Memphis","TN","38117","Yes","Present",1972,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","Yes","No","Missing","UTK - Sigma Nu","Y",2000,"WE3 - $500,000 < $1 million",NA
"23881",3774,"F","Rockwall","TX","75087","Yes","Missing",2008,"UTK","Doctor of Philosophy","Bus Adm - UTK","Economics",2008,"UTK","Master of Science","Bus Adm - UTK","Statistics","No","","No","Missing","","N",2010,"WE7 - $25,000 < $50,000",NA
"1166",3784,"M","Tallahassee","FL","32308","Yes","Present",1971,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","Yes","No","Missing","","Y",1978,"WE7 - $25,000 < $50,000",NA
"18571",3787,"F","Oak Ridge","TN","37830","Yes","Present",2013,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","N",2014,"WEZ - Unable to Rate",NA
"11768",3788,"M","Johnson City","TN","37615","Yes","Present",1980,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",2011,"WE7 - $25,000 < $50,000",NA
"10105",3795,"F","Knoxville","TN","37915","Yes","Present",2015,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","N",2015,"WEZ - Unable to Rate",NA
"42751",3799,"M","Marietta","GA","30064","Yes","Present",1990,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","","Y",1992,"WEZ - Unable to Rate",NA
"16925",3802,"F","Atoka","TN","38004","Yes","Present",2013,"UTK","Bachelor of Science","Bus Adm - UTK","Human Resource Management",NA," "," "," "," ","No","","No","Missing","","N",2014,"WEZ - Unable to Rate",NA
"39529",3805,"M","Bristol","TN","37620","Yes","Present",1970,"UTK","Bachelor of Science","Bus Adm - UTK","Industrial Management",1972,"UTK","Doctor of Jurisprudence","Law - UTK","Law","No","Yes","No","Present","","Y",1991,"WE8 - $15,000 < $25,000",NA
"36934",3812,"M","Knoxville","TN","37934","Yes","Present",1985,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Present","","N",1990,"WE4 - $250,000 < $500,000",NA
"2533",3815,"M","Greeneville","TN","37745","Yes","Present",1976,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Missing","","N",1978,"WE5 - $100,000 < $250,000",NA
"42603",3817,"M","Spring","TX","77379","No","Present",1988,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Present","","N",1998,"WE7 - $25,000 < $50,000",NA
"42459",3822,"M","Knoxville","TN","37922","Yes","Present",1979,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Present","","Y",2003,"WEZ - Unable to Rate",NA
"26847",3829,"F","Knoxville","TN","37901","Yes","Missing",1996,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",2003,"WEC - $1 < $2,500",NA
"7319",3833,"F","Carmel","CA","93923","No","Present",1992,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",1992,"UTK","Doctor of Jurisprudence","Law - UTK","Law","No","","No","Missing","","N",2014,"WEZ - Unable to Rate",NA
"2627",3834,"M","Alcoa","TN","37701","Yes","Missing",1980,"UTK","Bachelor of Science","Bus Adm - UTK","Management",1987,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","Yes","No","Missing","","Y",1987,"WEC - $1 < $2,500",NA
"6882",3841,"M","Maryville","TN","37803","Yes","Present",2013,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",2014,"WEZ - Unable to Rate",NA
"30640",3842,"M","Atlanta","GA","30326","Yes","Missing",1985,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",1986,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","","No","Missing","","N",1986,"WEZ - Unable to Rate",NA
"38825",3846,"M","Knoxville","TN","37922","Yes","Present",1977,"UTK","Bachelor of Science","Bus Adm - UTK","Real Estate & Urban Development",1980,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","Yes","No","Present","","Y",1988,"WE5 - $100,000 < $250,000",NA
"30714",3848,"M","Nashville","TN","37214","Yes","Missing",1990,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",1995,"WE6 - $50,000 < $100,000",NA
"26136",3851,"M","Duluth","GA","30096","Yes","Missing",1971,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","Y",1989,"WE6 - $50,000 < $100,000",NA
"1557",3852,"M","Knoxville","TN","37934","Yes","Present",1973,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","Yes","No","Missing","","Y",1978,"WE5 - $100,000 < $250,000",NA
"18158",3853,"M","Oneida","TN","37841","Yes","Present",1989,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Missing","","N",1989,"WE5 - $100,000 < $250,000",NA
